Data	Ora	NumAcq	Secondi	Canale_1	Canale_2	Canale_3	Canale_4	Canale_5	Canale_6	Canale_7	Canale_8	TEMP	RH%	Vh1	Vh2	Vh3	Vh4	Vh5	Vh6	Vh7	Vh8	ih1	ih2	ih3	ih4	ih5	ih6	ih7	ih8	Rh1	Rh2	Rh3	Rh4	Rh5	Rh6	Rh7	Rh8
09/04/25	14:48:46	1	5	0.124	1.381	11.655	4.091	3.765	0.374	3.929	4.490	151.312	1.849	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:48:51	2	10	0.124	1.380	11.637	4.091	3.771	0.374	3.930	4.490	157.993	1.840	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:48:56	3	15	0.124	1.381	11.641	4.091	3.766	0.374	3.929	4.490	154.307	1.854	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.810	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.066
09/04/25	14:49:01	4	20	0.124	1.381	11.632	4.091	3.766	0.374	3.929	4.490	160.778	1.855	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.810	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.066
09/04/25	14:49:06	5	25	0.124	1.380	11.653	4.091	3.765	0.374	3.929	4.490	142.940	1.885	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:49:11	6	30	0.124	1.381	11.635	4.091	3.767	0.374	3.929	4.490	104.142	1.860	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.810	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.066
09/04/25	14:49:16	7	35	0.124	1.381	11.659	4.091	3.759	0.374	3.929	4.490	88.962	1.849	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:49:21	8	40	0.124	1.381	11.647	4.091	3.764	0.374	3.929	4.490	130.951	1.878	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:49:26	9	45	0.124	1.381	11.639	4.091	3.759	0.374	3.929	4.490	155.295	1.877	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:49:31	10	50	0.124	1.381	11.640	4.090	3.764	0.374	3.929	4.490	90.272	1.891	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:49:36	11	55	0.124	1.381	11.658	4.090	3.760	0.374	3.929	4.490	140.962	1.843	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:49:41	12	60	0.124	1.381	11.655	4.090	3.762	0.374	3.929	4.490	139.151	1.825	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:49:46	13	65	0.124	1.381	11.654	4.090	3.759	0.374	3.929	4.490	154.640	1.868	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.810	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.066
09/04/25	14:49:51	14	70	0.124	1.381	11.662	4.090	3.754	0.374	3.929	4.490	136.444	1.860	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:49:56	15	75	0.124	1.381	11.655	4.090	3.756	0.374	3.929	4.490	154.523	1.886	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:50:01	16	80	0.124	1.381	11.657	4.090	3.758	0.374	3.929	4.489	146.095	1.868	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:50:06	17	85	0.124	1.381	11.657	4.090	3.763	0.374	3.929	4.489	145.533	1.850	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:50:11	18	90	0.124	1.381	11.657	4.090	3.760	0.374	3.929	4.490	138.527	1.865	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:50:16	19	95	0.124	1.381	11.658	4.090	3.765	0.374	3.929	4.489	149.982	1.879	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:50:21	20	100	0.124	1.382	11.658	4.090	3.761	0.374	3.929	4.489	146.956	1.855	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:50:26	21	105	0.124	1.382	11.660	4.090	3.766	0.374	3.929	4.489	142.930	1.875	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
09/04/25	14:50:31	22	110	0.124	1.382	11.659	4.090	3.764	0.374	3.929	4.489	151.760	1.857	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
