Data	Ora	NumAcq	Secondi	Canale_1	Canale_2	Canale_3	Canale_4	Canale_5	Canale_6	Canale_7	Canale_8	TEMP	RH%	Vh1	Vh2	Vh3	Vh4	Vh5	Vh6	Vh7	Vh8	ih1	ih2	ih3	ih4	ih5	ih6	ih7	ih8	Rh1	Rh2	Rh3	Rh4	Rh5	Rh6	Rh7	Rh8
17/03/25	11:17:32	1	5	0.315	0.678	11.662	5.529	5.064	0.614	5.185	5.969	28.198	2.413	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.163	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.951	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:17:37	2	10	0.314	0.677	11.662	5.529	5.042	0.614	5.185	5.969	28.198	2.407	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.163	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.951	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:17:42	3	15	0.314	0.677	11.658	5.529	5.059	0.613	5.185	5.969	28.197	2.425	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:17:47	4	20	0.314	0.677	11.650	5.529	5.069	0.613	5.184	5.969	28.196	2.409	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:17:52	5	25	0.314	0.676	11.630	5.529	5.085	0.612	5.185	5.969	28.195	2.433	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:17:57	6	30	0.314	0.676	11.636	5.529	5.067	0.612	5.185	5.969	28.195	2.395	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:02	7	35	0.313	0.676	11.649	5.528	5.064	0.612	5.185	5.969	28.194	2.407	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:07	8	40	0.313	0.676	11.653	5.528	5.064	0.611	5.185	5.969	28.193	2.411	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:12	9	45	0.313	0.676	11.656	5.528	5.068	0.611	5.185	5.969	3.519	2.381	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:17	10	50	0.313	0.676	11.655	5.528	5.066	0.610	5.185	5.968	-9.237	2.428	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:22	11	55	0.312	0.676	11.659	5.528	5.075	0.610	5.185	5.968	3.288	2.391	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:27	12	60	0.312	0.675	11.661	5.528	5.067	0.610	5.185	5.968	65.564	2.410	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:32	13	65	0.312	0.675	11.661	5.527	5.078	0.609	5.185	5.968	37.950	2.415	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:37	14	70	0.312	0.675	11.645	5.527	5.062	0.609	5.185	5.968	54.902	2.356	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:42	15	75	0.312	0.674	11.632	5.527	5.070	0.609	5.185	5.968	28.852	2.412	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:47	16	80	0.311	0.674	11.647	5.527	5.078	0.608	5.185	5.968	-44.954	2.398	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:52	17	85	0.311	0.674	11.631	5.527	5.082	0.608	5.185	5.968	22.100	2.406	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:18:57	18	90	0.311	0.674	11.653	5.527	5.078	0.608	5.185	5.968	-20.209	2.416	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:02	19	95	0.311	0.674	11.655	5.527	5.054	0.607	5.185	5.967	-10.680	2.371	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:07	20	100	0.311	0.673	11.650	5.527	5.064	0.607	5.185	5.968	8.176	2.370	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.163	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.951	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:12	21	105	0.310	0.673	11.655	5.526	5.050	0.606	5.185	5.967	-4.811	2.380	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:17	22	110	0.310	0.673	11.655	5.526	5.051	0.606	5.185	5.967	28.011	2.389	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:22	23	115	0.310	0.673	11.656	5.526	5.048	0.606	5.185	5.967	2.287	2.429	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:27	24	120	0.310	0.673	11.658	5.526	5.059	0.606	5.185	5.967	3.382	2.369	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:32	25	125	0.310	0.673	11.658	5.526	5.054	0.605	5.185	5.967	-1.379	2.417	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:37	26	130	0.310	0.672	11.647	5.526	5.054	0.605	5.185	5.967	-27.811	2.368	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.163	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.951	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:42	27	135	0.309	0.672	11.657	5.526	5.054	0.605	5.185	5.967	3.562	2.422	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:47	28	140	0.309	0.672	11.656	5.526	5.058	0.604	5.185	5.967	0.968	2.398	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.090	0.156	0.163	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.951	NaN	23.539	27.089	23.077	25.776	26.051
17/03/25	11:19:52	29	145	0.309	0.672	11.657	5.525	5.095	0.604	5.185	5.967	2.751	2.381	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:19:57	30	150	0.309	0.672	11.657	5.525	5.081	0.604	5.185	5.967	29.083	2.383	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:20:02	31	155	0.309	0.672	11.657	5.525	5.084	0.603	5.185	5.967	37.040	2.441	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:20:07	32	160	0.308	0.672	11.654	5.525	5.098	0.603	5.185	5.967	-0.045	2.392	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:20:12	33	165	0.308	0.671	11.647	5.525	5.113	0.602	5.185	5.967	-28.684	2.360	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:20:17	34	170	0.308	0.671	11.660	5.525	5.094	0.602	5.185	5.967	17.943	2.364	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:20:22	35	175	0.308	0.671	11.659	5.525	5.074	0.602	5.185	5.967	47.080	2.394	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
17/03/25	11:20:27	36	180	0.308	0.671	11.656	5.525	5.064	0.602	5.185	5.967	0.963	2.394	4.140	4.230	0.000	4.190	4.280	3.900	4.150	4.100	0.156	0.164	0.000	0.178	0.158	0.169	0.161	0.157	26.538	25.793	NaN	23.539	27.089	23.077	25.776	26.115
