Data	Ora	NumAcq	Secondi	Canale_1	Canale_2	Canale_3	Canale_4	Canale_5	Canale_6	Canale_7	Canale_8	TEMP	RH%	Vh1	Vh2	Vh3	Vh4	Vh5	Vh6	Vh7	Vh8	ih1	ih2	ih3	ih4	ih5	ih6	ih7	ih8	Rh1	Rh2	Rh3	Rh4	Rh5	Rh6	Rh7	Rh8
27/03/25	09:26:59	11	55	3.080	0.813	11.662	2.265	1.724	4.706	1.734	1.969	44.428	2.001	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.776	20.197	22.552	23.000
27/03/25	09:27:04	12	60	3.082	0.813	11.662	2.265	1.724	4.703	1.734	1.969	35.455	2.031	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.197	22.708	23.000
27/03/25	09:27:09	13	65	3.081	0.813	11.666	2.265	1.725	4.705	1.734	1.969	55.723	1.982	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.944	20.197	22.708	23.000
27/03/25	09:27:14	14	70	3.080	0.813	11.666	2.265	1.726	4.705	1.734	1.969	81.138	2.016	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.706	20.263	22.708	23.000
27/03/25	09:27:19	15	75	3.081	0.813	11.639	2.265	1.725	4.705	1.734	1.969	86.251	2.027	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:27:24	16	80	3.081	0.813	11.653	2.265	1.723	4.704	1.734	1.969	87.662	2.060	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.210	0.140	0.147	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.776	20.263	22.552	22.929
27/03/25	09:27:29	17	85	3.081	0.813	11.632	2.265	1.723	4.705	1.734	1.969	80.203	2.006	3.270	3.310	0.000	3.370	3.390	3.070	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.706	20.197	22.708	23.000
27/03/25	09:27:34	18	90	3.083	0.813	11.647	2.265	1.728	4.703	1.734	1.969	79.158	2.053	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.552	23.000
27/03/25	09:27:39	19	95	3.082	0.813	11.659	2.265	1.727	4.702	1.734	1.969	100.255	2.058	3.270	3.310	0.000	3.370	3.390	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.706	20.197	22.552	23.000
27/03/25	09:27:44	20	100	3.079	0.813	11.661	2.265	1.727	4.705	1.734	1.969	100.524	2.009	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.552	23.000
27/03/25	09:27:49	21	105	3.081	0.813	11.663	2.265	1.728	4.704	1.734	1.969	96.246	2.011	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.210	0.140	0.147	0.000	0.163	0.142	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.944	20.263	22.552	22.929
27/03/25	09:27:54	22	110	3.078	0.813	11.663	2.265	1.720	4.704	1.734	1.969	93.203	2.001	3.270	3.310	0.000	3.370	3.390	3.080	3.280	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.706	20.263	22.778	23.000
27/03/25	09:27:59	23	115	3.076	0.813	11.665	2.265	1.725	4.702	1.734	1.969	99.129	2.020	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.706	20.263	22.552	23.000
27/03/25	09:28:04	24	120	3.080	0.813	11.634	2.265	1.722	4.704	1.734	1.969	81.841	1.998	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.944	20.263	22.552	23.000
27/03/25	09:28:09	25	125	3.079	0.813	11.649	2.265	1.721	4.703	1.734	1.969	89.949	2.040	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:28:14	26	130	3.078	0.813	11.634	2.265	1.726	4.704	1.734	1.969	87.125	2.045	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.147	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.944	20.197	22.708	23.000
27/03/25	09:28:19	27	135	3.079	0.813	11.652	2.265	1.727	4.703	1.734	1.969	74.964	2.031	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:28:24	28	140	3.076	0.813	11.660	2.265	1.720	4.704	1.734	1.969	94.443	2.050	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.706	20.263	22.708	23.000
27/03/25	09:28:29	29	145	3.077	0.813	11.662	2.265	1.726	4.704	1.734	1.969	98.720	2.037	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.552	23.000
27/03/25	09:28:34	30	150	3.076	0.813	11.664	2.265	1.723	4.706	1.735	1.969	99.846	1.993	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:28:39	31	155	3.077	0.813	11.666	2.265	1.725	4.707	1.735	1.969	105.448	2.006	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.552	23.000
27/03/25	09:28:44	32	160	3.079	0.812	11.664	2.265	1.726	4.708	1.735	1.969	110.422	1.991	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.944	20.263	22.708	23.000
27/03/25	09:28:49	33	165	3.077	0.812	11.656	2.265	1.725	4.710	1.735	1.969	95.473	2.009	3.270	3.310	0.000	3.370	3.390	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.706	20.197	22.708	23.000
27/03/25	09:28:54	34	170	3.078	0.812	11.645	2.265	1.727	4.711	1.735	1.969	91.015	2.055	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:28:59	35	175	3.077	0.812	11.633	2.265	1.729	4.713	1.735	1.969	87.214	1.977	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.210	0.140	0.147	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.706	20.263	22.708	22.929
27/03/25	09:29:04	36	180	3.077	0.812	11.647	2.265	1.731	4.712	1.735	1.969	66.953	1.977	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.210	0.140	0.147	0.000	0.163	0.142	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.944	20.197	22.552	22.929
27/03/25	09:29:09	37	185	3.075	0.813	11.656	2.265	1.728	4.711	1.735	1.969	88.769	1.989	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.197	22.708	23.000
27/03/25	09:29:14	38	190	3.078	0.812	11.660	2.265	1.728	4.713	1.735	1.969	95.381	1.989	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.706	20.263	22.708	23.000
27/03/25	09:29:19	39	195	3.075	0.813	11.662	2.265	1.732	4.713	1.735	1.969	86.385	2.026	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.142	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.944	20.263	22.552	23.000
27/03/25	09:29:24	40	200	3.075	0.812	11.665	2.265	1.731	4.711	1.735	1.969	86.358	1.995	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.873	20.263	22.708	23.000
27/03/25	09:29:29	41	205	3.077	0.812	11.665	2.265	1.730	4.712	1.735	1.969	112.395	2.014	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.142	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.944	20.263	22.552	23.000
27/03/25	09:29:34	42	210	3.076	0.812	11.664	2.265	1.732	4.712	1.735	1.969	107.999	2.027	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.706	20.263	22.552	23.000
27/03/25	09:29:39	43	215	3.076	0.812	11.665	2.265	1.733	4.713	1.735	1.969	106.445	2.018	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.873	20.263	22.708	23.000
27/03/25	09:29:44	44	220	3.074	0.812	11.665	2.265	1.729	4.715	1.735	1.969	114.713	1.973	3.270	3.310	0.000	3.370	3.390	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.706	20.197	22.552	23.000
27/03/25	09:29:49	45	225	3.075	0.812	11.664	2.265	1.731	4.716	1.735	1.969	122.617	2.010	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.776	20.197	22.552	23.000
27/03/25	09:29:54	46	230	3.075	0.812	11.660	2.265	1.727	4.714	1.735	1.969	115.451	2.035	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.944	20.263	22.708	23.000
27/03/25	09:29:59	47	235	3.077	0.812	11.662	2.265	1.727	4.714	1.735	1.969	122.412	2.027	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.873	20.263	22.708	23.000
27/03/25	09:30:04	48	240	3.077	0.812	11.663	2.265	1.727	4.714	1.735	1.970	109.027	2.022	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.210	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.706	20.263	22.708	22.929
27/03/25	09:30:09	49	245	3.078	0.812	11.662	2.265	1.731	4.713	1.735	1.970	93.892	2.022	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.944	20.263	22.708	23.000
27/03/25	09:30:14	50	250	3.077	0.812	11.660	2.265	1.728	4.714	1.735	1.970	103.154	2.029	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.944	20.263	22.708	23.000
27/03/25	09:30:19	51	255	3.075	0.812	11.654	2.265	1.726	4.713	1.735	1.970	78.802	2.022	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.776	20.263	22.552	23.000
27/03/25	09:30:24	52	260	3.074	0.812	11.635	2.265	1.730	4.714	1.735	1.970	86.414	2.047	3.270	3.310	0.000	3.370	3.390	3.070	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.706	20.197	22.552	23.000
27/03/25	09:30:29	53	265	3.076	0.812	11.656	2.265	1.726	4.713	1.735	1.970	105.017	2.018	3.270	3.310	0.000	3.370	3.390	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.706	20.197	22.708	23.000
27/03/25	09:30:34	54	270	3.075	0.812	11.664	2.265	1.729	4.713	1.735	1.970	107.655	2.026	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.873	20.263	22.708	23.000
27/03/25	09:30:39	55	275	3.074	0.812	11.662	2.265	1.728	4.712	1.735	1.970	97.516	2.007	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.944	20.197	22.708	23.000
27/03/25	09:30:44	56	280	3.076	0.812	11.634	2.265	1.726	4.712	1.735	1.970	82.715	2.032	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.776	20.197	22.708	23.000
27/03/25	09:30:49	57	285	3.073	0.811	11.632	2.265	1.730	4.712	1.735	1.970	86.743	1.990	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.944	20.263	22.708	23.000
27/03/25	09:30:54	58	290	3.073	0.812	11.662	2.265	1.732	4.709	1.735	1.970	121.346	2.024	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.706	20.263	22.708	23.000
27/03/25	09:30:59	59	295	3.072	0.811	11.660	2.265	1.727	4.710	1.735	1.970	87.998	2.002	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.873	20.263	22.708	23.000
27/03/25	09:31:04	60	300	3.072	0.811	11.649	2.265	1.730	4.709	1.735	1.970	76.324	2.033	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.706	20.263	22.708	23.000
27/03/25	09:31:09	61	305	3.071	0.811	11.637	2.265	1.741	4.709	1.735	1.970	93.122	2.015	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.776	20.263	22.552	23.000
27/03/25	09:31:14	62	310	3.071	0.811	11.651	2.265	1.738	4.708	1.735	1.969	96.975	2.009	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:31:19	63	315	3.068	0.811	11.662	2.265	1.741	4.708	1.735	1.969	110.656	2.031	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:31:24	64	320	3.066	0.811	11.663	2.265	1.741	4.706	1.735	1.969	117.375	2.025	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.197	22.708	23.000
27/03/25	09:31:29	65	325	3.068	0.811	11.657	2.265	1.740	4.705	1.735	1.969	102.033	2.042	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.210	0.140	0.147	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.706	20.263	22.552	22.929
27/03/25	09:31:34	66	330	3.068	0.811	11.656	2.265	1.740	4.706	1.735	1.969	89.842	2.051	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.944	20.263	22.708	23.000
27/03/25	09:31:39	67	335	3.068	0.811	11.642	2.265	1.736	4.706	1.735	1.969	56.799	2.020	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.944	20.263	22.708	23.000
27/03/25	09:31:44	68	340	3.067	0.811	11.657	2.265	1.717	4.704	1.735	1.969	100.087	2.067	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:31:49	69	345	3.066	0.810	11.664	2.265	1.717	4.703	1.735	1.969	124.405	2.024	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.706	20.263	22.552	23.000
27/03/25	09:31:54	70	350	3.067	0.811	11.664	2.265	1.720	4.705	1.735	1.969	104.857	2.008	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.873	20.263	22.708	23.000
27/03/25	09:31:59	71	355	3.065	0.810	11.661	2.265	1.716	4.701	1.735	1.969	100.494	2.016	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:32:04	72	360	3.068	0.810	11.657	2.265	1.718	4.701	1.735	1.969	95.038	2.022	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.517	NaN	20.675	23.706	20.263	22.708	23.000
27/03/25	09:32:09	73	365	3.066	0.810	11.654	2.265	1.723	4.699	1.735	1.969	84.960	2.005	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.197	22.708	23.000
27/03/25	09:32:14	74	370	3.065	0.810	11.642	2.265	1.726	4.701	1.735	1.969	80.652	2.057	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.210	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.552	22.929
27/03/25	09:32:19	75	375	3.062	0.810	11.657	2.265	1.728	4.700	1.735	1.969	102.500	2.016	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:32:24	76	380	3.065	0.810	11.664	2.265	1.726	4.698	1.735	1.969	124.365	1.977	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.944	20.263	22.708	23.000
27/03/25	09:32:29	77	385	3.062	0.810	11.663	2.265	1.727	4.698	1.735	1.969	107.835	2.026	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.197	22.708	23.000
27/03/25	09:32:34	78	390	3.064	0.810	11.663	2.265	1.730	4.699	1.735	1.969	100.921	1.984	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.552	23.000
27/03/25	09:32:39	79	395	3.061	0.810	11.634	2.265	1.728	4.698	1.735	1.969	87.478	1.990	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.706	20.263	22.708	23.000
27/03/25	09:32:44	80	400	3.062	0.810	11.652	2.265	1.726	4.697	1.735	1.969	95.019	2.053	3.270	3.310	0.000	3.370	3.390	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.873	20.197	22.552	23.000
27/03/25	09:32:49	81	405	3.060	0.810	11.658	2.265	1.727	4.697	1.735	1.969	115.053	2.004	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.706	20.263	22.552	23.000
27/03/25	09:32:54	82	410	3.062	0.810	11.663	2.265	1.728	4.698	1.735	1.969	127.269	2.036	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.147	0.000	0.163	0.142	0.152	0.145	0.140	23.357	22.517	NaN	20.675	23.944	20.263	22.552	23.000
27/03/25	09:32:59	83	415	3.062	0.809	11.663	2.265	1.731	4.698	1.735	1.969	109.534	2.068	3.270	3.310	0.000	3.370	3.400	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.197	22.708	23.000
27/03/25	09:33:04	84	420	3.061	0.809	11.661	2.265	1.733	4.697	1.735	1.969	111.407	1.988	3.270	3.310	0.000	3.370	3.390	3.070	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.873	20.197	22.708	23.000
27/03/25	09:33:09	85	425	3.061	0.809	11.658	2.265	1.735	4.696	1.735	1.969	98.232	1.963	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:33:14	86	430	3.060	0.809	11.649	2.265	1.723	4.696	1.735	1.969	73.721	2.041	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.706	20.263	22.552	23.000
27/03/25	09:33:19	87	435	3.062	0.809	11.637	2.265	1.725	4.693	1.735	1.969	81.245	1.996	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.142	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.944	20.263	22.708	23.000
27/03/25	09:33:24	88	440	3.060	0.809	11.648	2.265	1.736	4.694	1.735	1.969	84.103	2.026	3.270	3.310	0.000	3.370	3.400	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.144	0.140	23.357	22.671	NaN	20.675	23.776	20.263	22.708	23.000
27/03/25	09:33:29	89	445	3.061	0.809	11.660	2.265	1.734	4.694	1.735	1.969	118.518	2.029	3.270	3.310	0.000	3.370	3.390	3.080	3.270	3.220	0.140	0.146	0.000	0.163	0.143	0.152	0.145	0.140	23.357	22.671	NaN	20.675	23.706	20.263	22.552	23.000
